satellite,instrument,mission,date,downlink_date,path,width,height,bytes,brightness,contrast,status,capture_start,capture_end,time_basis,iso,shutter,exposure_mode,resolution_cmd,other_settings,capture_confidence,capture_source,capture_notes,sha256
KASHIWA,CAM,,2024-05-23,2024-05-27,data/01_kashiwa/images/cam/kashiwa_20240523T1653_63bb4c2a34.jpg,144,108,4575,176.98,53.79,ok,2024-05-23T16:53:00+09:00,2024-05-23T16:56:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 50 00 00 00 B0 00 A4 (uplinked 2024-05-23 15:33:49 JST, delay 80 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108; downlink 2024-05-27 13:10 pass",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240523_1525.txt; 100_01 KASHIWA運用日報/2024年5月/20240523/…-2パス.docx; GS dump 2024-05-24 14:31 sizes [4158,4248,4510,4518,4631]; original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/2024_0527_5.jpg (sha256 identical)",capture K7; image #5 (4631 B; file 75 of 76 pkts); original file 2024_0527_5.jpg,63bb4c2a34a62a1ad3b2f96bda2ff87c1e2b1ee8122021e2527b2e367b3e16c1
KASHIWA,CAM,,2024-05-28,2024-05-29,data/01_kashiwa/images/cam/kashiwa_20240528T1551_fdfd053ce5.jpg,144,108,976,0.18,0.85,dark,2024-05-28T15:51:00+09:00,2024-05-28T15:54:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 78 00 00 00 B0 00 A4 (uplinked 2024-05-28 13:51:59 JST, delay 120 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108 (dark); downlink 2024-05-29 12:47 pass",medium,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240528_1346.txt; 100_01 KASHIWA運用日報/2024年5月/20240528/…-2パス.docx; GS dump 2024-05-29 12:49 sizes [917,879,879,879,879] (dark); original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/2024_0529_1.jpg (sha256 identical)",capture K9; image #1 (917 B -> 16 pkts = 976 B); original file 2024_0529_1.jpg; alternative: K8 2024-05-27 16:14 JST (cmd 4B 00 A0 D2 55 00 00 00 B0 00 A4) - K8 set never seen in a dump (05-27 21:08 still K7),fdfd053ce5535dad5462965ef9cbd877cccdda4e1ddff0c69bbdf07e30b9454b
KASHIWA,CAM,,2024-06-01,2024-06-01,data/01_kashiwa/images/cam/kashiwa_20240601T1130_a87d425ef2.jpg,144,108,3904,128.34,72.36,ok,2024-06-01T11:30:00+09:00,2024-06-01T11:34:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 05 00 00 00 B0 00 A4 (uplinked 2024-06-01 11:25:09 .. 2024-06-01 11:26:28 JST, delay 5 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108 (midday Japan, over-exposed per meeting 2024-06-03); downlink 2024-06-01 17:50 & 19:26 passes",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240601_1122.txt; 100_01 KASHIWA運用日報/2024年6月/20240601/…-1パス.docx; GS dump 2024-06-01 17:54 sizes [3844,3786,3834,3822,3828]; original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240601_1.jpg (sha256 identical)",capture K10; image #1 (3844 B -> 64 pkts = 3904 B); original file 20240601_1.jpg,a87d425ef2daf15156f6a37131de7703a863ab9ee38d7cc5222141dca6417bad
KASHIWA,CAM,,2024-06-01,2024-06-01,data/01_kashiwa/images/cam/kashiwa_20240601T1130_b87a5806eb.jpg,144,108,3843,157.75,73.95,ok,2024-06-01T11:30:00+09:00,2024-06-01T11:34:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 05 00 00 00 B0 00 A4 (uplinked 2024-06-01 11:25:09 .. 2024-06-01 11:26:28 JST, delay 5 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108 (midday Japan, over-exposed per meeting 2024-06-03); downlink 2024-06-01 19:26 pass",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240601_1122.txt; 100_01 KASHIWA運用日報/2024年6月/20240601/…-1パス.docx; GS dump 2024-06-01 17:54 sizes [3844,3786,3834,3822,3828]; original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240601_4.jpg (sha256 identical)",capture K10; image #4 (3822 B -> 63 pkts = 3843 B); original file 20240601_4.jpg,b87a5806ebece9f36a9f7387db4578c41b2f84fd023e0eb5bf3f372da48f456e
KASHIWA,CAM,,2024-06-01,2024-06-02,data/01_kashiwa/images/cam/kashiwa_20240601T1130_74b7d8d037.jpg,144,108,3786,154.63,75.22,ok,2024-06-01T11:30:00+09:00,2024-06-01T11:34:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 05 00 00 00 B0 00 A4 (uplinked 2024-06-01 11:25:09 .. 2024-06-01 11:26:28 JST, delay 5 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108 (midday Japan, over-exposed per meeting 2024-06-03); downlink 2024-06-02 10:22 pass",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240601_1122.txt; 100_01 KASHIWA運用日報/2024年6月/20240601/…-1パス.docx; GS dump 2024-06-01 17:54 sizes [3844,3786,3834,3822,3828]; original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240602_2.jpg (sha256 identical)",capture K10; image #2 (3786 B exact); original file 20240602_2.jpg,74b7d8d037d0bb4bdab76c2370a496bd9685310313ecbe849253f8f4beab39e8
KASHIWA,CAM,,2024-06-01,2024-06-02,data/01_kashiwa/images/cam/kashiwa_20240601T1130_e608a24a60.jpg,144,108,3834,157.87,74.01,ok,2024-06-01T11:30:00+09:00,2024-06-01T11:34:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 05 00 00 00 B0 00 A4 (uplinked 2024-06-01 11:25:09 .. 2024-06-01 11:26:28 JST, delay 5 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108 (midday Japan, over-exposed per meeting 2024-06-03); downlink 2024-06-02 10:22 pass",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240601_1122.txt; 100_01 KASHIWA運用日報/2024年6月/20240601/…-1パス.docx; GS dump 2024-06-01 17:54 sizes [3844,3786,3834,3822,3828]; original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240602_3.jpg (sha256 identical)",capture K10; image #3 (3834 B exact); original file 20240602_3.jpg,e608a24a608d33c027eb88f9a1b5d52b201966389dc742abefe7f5814ea40927
KASHIWA,CAM,,2024-06-04,2024-06-04,data/01_kashiwa/images/cam/kashiwa_20240604T1137_1d9bf5db3b.jpg,144,108,3843,146.45,81.83,ok,2024-06-04T11:37:00+09:00,2024-06-04T11:40:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 00 00 00 00 B0 00 A4 (uplinked 2024-06-04 11:37:47 JST, delay 0 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108; downlink 2024-06-04 18:00 pass",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240604_1133.txt; 100_01 KASHIWA運用日報/2024年6月/20240604/…-2パス.docx; GS dump 2024-06-04 16:26 sizes [3708,3647,3646,3815,3790]; original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240604_1800_5.jpg (sha256 identical)",capture K11; image #5 (3790 B -> 63 pkts = 3843 B); original file 20240604_1800_5.jpg,1d9bf5db3ba11a4e57707a6780f65cf59e92af65829d2f6ad8da21879005f334
KASHIWA,CAM,,2024-06-04,2024-06-04,data/01_kashiwa/images/cam/kashiwa_20240604T1137_5df2361024.jpg,144,108,3721,134.41,78.94,ok,2024-06-04T11:37:00+09:00,2024-06-04T11:40:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 00 00 00 00 B0 00 A4 (uplinked 2024-06-04 11:37:47 JST, delay 0 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108; downlink 2024-06-04 18:00 pass",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240604_1133.txt; 100_01 KASHIWA運用日報/2024年6月/20240604/…-2パス.docx; GS dump 2024-06-04 16:26 sizes [3708,3647,3646,3815,3790]; original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240604_1800.jpg (sha256 identical)",capture K11; image #1 (3708 B -> 61 pkts = 3721 B); original file 20240604_1800.jpg; also present in CAM_dryrun_240410/20240604_1800.jpg,5df23610248956716b9ca82921043efc06977e54d4bb7de826cfa720f3f354ea
KASHIWA,CAM,,2024-06-04,2024-06-04,data/01_kashiwa/images/cam/kashiwa_20240604T1137_64abb37cde.jpg,144,108,3660,128.01,76.66,ok,2024-06-04T11:37:00+09:00,2024-06-04T11:40:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 00 00 00 00 B0 00 A4 (uplinked 2024-06-04 11:37:47 JST, delay 0 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108; downlink 2024-06-04 18:00 pass",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240604_1133.txt; 100_01 KASHIWA運用日報/2024年6月/20240604/…-2パス.docx; GS dump 2024-06-04 16:26 sizes [3708,3647,3646,3815,3790]; original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240604_1800_2.jpg (sha256 identical)",capture K11; image #2 (3647 B -> 60 pkts = 3660 B); original file 20240604_1800_2.jpg,64abb37cdee42232f565aa2f5b6d18d6f03dc968950a1949fca2ce14c9038f87
KASHIWA,CAM,,2024-06-04,2024-06-06,data/01_kashiwa/images/cam/kashiwa_20240604T1137_41048ec1c9.jpg,144,108,3708,134.41,78.94,ok,2024-06-04T11:37:00+09:00,2024-06-04T11:40:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 00 00 00 00 B0 00 A4 (uplinked 2024-06-04 11:37:47 JST, delay 0 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108; downlink 2024-06-06 09:29 pass",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240604_1133.txt; 100_01 KASHIWA運用日報/2024年6月/20240604/…-2パス.docx; GS dump 2024-06-04 16:26 sizes [3708,3647,3646,3815,3790]; original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240606_1.jpg (sha256 identical)",capture K11; image #1 (3708 B exact); original file 20240606_1.jpg; same image as 20240604_1800 (dump 06-06 09:30 = K11 set),41048ec1c96446e00a77539e8ed66a830672a7a01d0913e0ddaaeaab9a79f888
KASHIWA,CAM,,2024-06-06,2024-06-06,data/01_kashiwa/images/cam/kashiwa_20240606T1159_d92556e950.jpg,144,108,889,0.16,0.36,dark,2024-06-06T11:59:00+09:00,2024-06-06T12:02:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 30 00 00 00 B0 00 A4 (uplinked 2024-06-06 11:11:11 JST, delay 48 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108 (dark); downlink 2024-06-06 15:57 pass",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240606_1117.txt; 100_01 KASHIWA運用日報/2024年6月/20240606/…-2パス.docx; GS dump 2024-06-06 15:58 sizes [889,879,881,879,879] (dark); original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240606_1620_1.jpg (sha256 identical)",capture K12; image #1 (889 B exact); original file 20240606_1620_1.jpg; dark,d92556e95031103d3fe74b57c36244b67208a6c8ead616695f20f8599d32f8ec
KASHIWA,CAM,,2024-06-07,2024-06-08,data/01_kashiwa/images/cam/kashiwa_20240607T1724_074326e427.jpg,144,108,1403,1.32,8.76,dark,2024-06-07T17:24:00+09:00,2024-06-07T17:27:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 30 00 00 00 B0 00 A4 (uplinked 2024-06-07 16:36:16 JST, delay 48 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108 (dark); downlink 2024-06-08 09:02 pass",medium,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240607_1631.txt; 100_01 KASHIWA運用日報/2024年6月/20240607/…-3パス.docx; GS dump 2024-06-08 09:03 sizes [1394,1610,1778,1778,2100] (dark); original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240608_1.jpg (sha256 identical)","capture K14; image #1 (1394 B -> 23 pkts = 1403 B); original file 20240608_1.jpg; alternative K13 2024-06-07 12:47 JST (cmd 4B 00 A0 D2 9B 00 00 00 00 00 A4, byte8=00) not visible in 06-07 14:56 dump",074326e427bfb88f3338f3102ca17113c59a1c689b83b5613342c860271576e9
KASHIWA,CAM,,2024-06-08,2024-06-09,data/01_kashiwa/images/cam/kashiwa_20240608T1755_9894f8beec.jpg,144,108,884,0.04,0.19,dark,2024-06-08T17:55:00+09:00,2024-06-08T17:58:00+09:00,uplink+timer,auto,auto,auto,"144x108 JPEG (last byte bits1-0=00); 5 shots (bits5-3=100) for 0xA4, 1 shot (000) for 0x84","cmd 4B 00 A0 D2 2D 00 00 00 B0 00 A4 (uplinked 2024-06-08 17:10:13 .. 2024-06-08 17:10:23 JST, delay 45 min); D2 param bytes 00 00 00 B0 00 A4|84 = [grp=00][00][00][B0 fixed][00][quality|shots|RGB|resize]: 0xA4 = 80% JPEG quality, 5 shots, RGB, 144x108; 0x84 = 80%, 1 shot, RGB, 144x108 (KSW_EARTH_CMDMaker_v4.xlsx sheet 地球撮影cmd); byte10 0x84 = 1 shot, 0xA4 = 5 shots); set: 5 images 144x108 (dark); downlink 2024-06-09 09:36 pass",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240608_1709.txt; 100_01 KASHIWA運用日報/2024年6月/20240608/…-3パス.docx; GS dump 2024-06-09 09:36 sizes [884,879,879,879,879] (dark); original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240609_1.jpg (sha256 identical)",capture K15; image #1 (884 B exact); original file 20240609_1.jpg; dark,9894f8beece4c61d21de937b271986c9beca6333774a09fead9c6290fda62938
KASHIWA,CAM,,2024-06-13,2024-06-14,data/01_kashiwa/images/cam/kashiwa_20240613T1333_3dc5447a5a.jpg,80,45,2562,55.92,87.69,ok,2024-06-13T13:33:00+09:00,2024-06-13T13:38:00+09:00,uplink+timer,100,1 ms,manual,"40 shots, 80x45 JPEG thumbnails (documented)","cmd 4B 00 A0 D2 00 61 6D 00 00 00 00 (uplinked 2024-06-13 13:33:46 JST, delay 0 min); D2 param bytes 61 6D 00 00 00 00 ('ISS撮影モード'); byte layout undocumented - earth-family (C1) and YOMOGI A3/B3 layouts tested and rejected; set: 40 images 80x45; downlink 2024-06-14 05:55 pass",high,02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240613_1326.txt; 100_01 KASHIWA運用日報/2024年6月/20240613/…-1パス.docx; GS dump 2024-06-13 15:05 (>=24 images ~2.5 KB; same set still on 2024-06-19 and 06-23); original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240614_7.jpg (sha256 identical),capture K16; image #7 (2557 B -> 42 pkts = 2562 B); original file 20240614_7.jpg,3dc5447a5a4df6ea650917f5754a5d31b44a40fd3adb23a677356d606af2b994
KASHIWA,CAM,,2024-06-13,2024-06-14,data/01_kashiwa/images/cam/kashiwa_20240613T1333_da7787d65a.jpg,80,45,2575,49.22,83.32,ok,2024-06-13T13:33:00+09:00,2024-06-13T13:38:00+09:00,uplink+timer,100,1 ms,manual,"40 shots, 80x45 JPEG thumbnails (documented)","cmd 4B 00 A0 D2 00 61 6D 00 00 00 00 (uplinked 2024-06-13 13:33:46 JST, delay 0 min); D2 param bytes 61 6D 00 00 00 00 ('ISS撮影モード'); byte layout undocumented - earth-family (C1) and YOMOGI A3/B3 layouts tested and rejected; set: 40 images 80x45; downlink 2024-06-14 05:55 pass",high,02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240613_1326.txt; 100_01 KASHIWA運用日報/2024年6月/20240613/…-1パス.docx; GS dump 2024-06-13 15:05 (>=24 images ~2.5 KB; same set still on 2024-06-19 and 06-23); original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240614_2.jpg (sha256 identical),capture K16; image #2 (2575 B exact); original file 20240614_2.jpg,da7787d65aea76ec9c7aea3beebabbdf800605814e5474f12d9bf23967d1bd32
KASHIWA,CAM,,2024-06-13,2024-06-14,data/01_kashiwa/images/cam/kashiwa_20240613T1333_fe3313c7d0.jpg,80,45,2562,54.18,86.88,ok,2024-06-13T13:33:00+09:00,2024-06-13T13:38:00+09:00,uplink+timer,100,1 ms,manual,"40 shots, 80x45 JPEG thumbnails (documented)","cmd 4B 00 A0 D2 00 61 6D 00 00 00 00 (uplinked 2024-06-13 13:33:46 JST, delay 0 min); D2 param bytes 61 6D 00 00 00 00 ('ISS撮影モード'); byte layout undocumented - earth-family (C1) and YOMOGI A3/B3 layouts tested and rejected; set: 40 images 80x45; downlink 2024-06-14 05:55 pass",high,02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240613_1326.txt; 100_01 KASHIWA運用日報/2024年6月/20240613/…-1パス.docx; GS dump 2024-06-13 15:05 (>=24 images ~2.5 KB; same set still on 2024-06-19 and 06-23); original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240614_5.jpg (sha256 identical),capture K16; image #5 (2530 B -> 42 pkts = 2562 B); original file 20240614_5.jpg,fe3313c7d011817456c8ca387cb1a4d22e84b1e7d11172e8f3c7e5be7369d6dd
KASHIWA,CAM,,2024-06-13,2024-06-19,data/01_kashiwa/images/cam/kashiwa_20240613T1333_86b3bc9d96.jpg,80,45,2684,59.65,87.99,ok,2024-06-13T13:33:00+09:00,2024-06-13T13:38:00+09:00,uplink+timer,100,1 ms,manual,"40 shots, 80x45 JPEG thumbnails (documented)","cmd 4B 00 A0 D2 00 61 6D 00 00 00 00 (uplinked 2024-06-13 13:33:46 JST, delay 0 min); D2 param bytes 61 6D 00 00 00 00 ('ISS撮影モード'); byte layout undocumented - earth-family (C1) and YOMOGI A3/B3 layouts tested and rejected; set: 40 images 80x45; downlink 2024-06-19 11:46 pass",high,02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240613_1326.txt; 100_01 KASHIWA運用日報/2024年6月/20240613/…-1パス.docx; GS dump 2024-06-13 15:05 (>=24 images ~2.5 KB; same set still on 2024-06-19 and 06-23); original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240619_28.jpg (identical file 20240619_30.jpg) (sha256 identical),capture K16; image #28 (flash 0x05F9C000) or #30; original file 20240619_28.jpg (identical file 20240619_30.jpg); dumps 06-19 and 06-23 identical to 06-13 set,86b3bc9d965fb6aa9b9671d88fcd27c237825621791bd89dc30f000327d1f046
KASHIWA,CAM,,2024-06-26,2024-06-27,data/01_kashiwa/images/cam/kashiwa_20240626T0912_731c095660.jpg,80,45,2501,48.33,85.38,ok,2024-06-26T09:12:00+09:00,2024-06-26T09:17:00+09:00,uplink+timer,,,preset-day,7 shots saved as 640x480 JPEG ('サムネ高画質'),"cmd 4B 00 A0 D2 0F 76 6D 00 00 00 00 (uplinked 2024-06-26 08:57:15 .. 2024-06-26 08:57:28 JST, delay 15 min); D2 param bytes 76 6D 00 00 00 00 (schedule CMD一覧: CAM撮影(日中)); shares byte2=6D with the documented ISS-mode command (ISO 100 / 1 ms / EV -5), so exposure settings are plausibly identical to that mode - inference only; set: 40 images 80x45 (this instance of 76 6D produced small thumbnails); downlink 2024-06-27 09:19 pass (same pass in which K18 was uplinked, before it executed)",medium,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240626_0850.txt; 100_01 KASHIWA運用日報/2024年6月/20240626/…-1パス.docx; GS dump 2024-06-27 09:25 (new set, >=24 images ~2.55-2.6 KB); original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240627_1.jpg (sha256 identical)","capture K17; image #1 (2591 B -> 43 pkts; file 41 pkts); original file 20240627_1.jpg; 76 6D here produced 40 small thumbnails, unlike later 76 6D captures",731c095660f81a5f7e2ffb730e94be71220020bc36966509a1a36459d700d103
KASHIWA,CAM,,2024-06-29,2024-07-01,data/01_kashiwa/images/cam/kashiwa_20240629T0903_78f57e2d31.jpg,640,480,17995,126.26,37.15,ok,2024-06-29T09:03:00+09:00,2024-06-29T09:06:00+09:00,uplink+timer,,,preset-day,7 shots saved as 640x480 JPEG ('サムネ高画質'),"cmd 4B 00 A0 D2 14 76 6D 00 00 00 00 (uplinked 2024-06-29 08:43:32 JST, delay 20 min); D2 param bytes 76 6D 00 00 00 00 (schedule CMD一覧: CAM撮影(日中)); shares byte2=6D with the documented ISS-mode command (ISO 100 / 1 ms / EV -5), so exposure settings are plausibly identical to that mode - inference only; set: 7 images 640x480; downlink 2024-07-01 22:47 pass",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240629_0839.txt; 100_01 KASHIWA運用日報/2024年6月/20240629/…-1パス.docx; GS dump 2024-07-01 22:40 sizes [83473,60376,27129,85907,54054,36746,84772]; original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240701_1.jpg (sha256 identical)",capture K19; image #1 partial (295 of 1369 pkts; full size 83473 B); original file 20240701_1.jpg; team slides call this '7/1 22:47パス' by downlink date; no capture command was uplinked 06-30..07-08 except K19,78f57e2d31a85d6c0590914493f810bb263a7c6d44adea5d6073b8cbc06b28a1
KASHIWA,CAM,,2024-06-29,2024-07-03,data/01_kashiwa/images/cam/kashiwa_20240629T0903_7b736ee58d.jpg,640,480,18788,125.45,38.01,ok,2024-06-29T09:03:00+09:00,2024-06-29T09:06:00+09:00,uplink+timer,,,preset-day,7 shots saved as 640x480 JPEG ('サムネ高画質'),"cmd 4B 00 A0 D2 14 76 6D 00 00 00 00 (uplinked 2024-06-29 08:43:32 JST, delay 20 min); D2 param bytes 76 6D 00 00 00 00 (schedule CMD一覧: CAM撮影(日中)); shares byte2=6D with the documented ISS-mode command (ISO 100 / 1 ms / EV -5), so exposure settings are plausibly identical to that mode - inference only; set: 7 images 640x480; downlink 2024-07-01..07-03 passes",high,"02_1stAOS day1~day3/00_02 RecData/GSSW_log/…/20240629_0839.txt; 100_01 KASHIWA運用日報/2024年6月/20240629/…-1パス.docx; GS dump 2024-07-01 22:40 sizes [83473,60376,27129,85907,54054,36746,84772]; original 02_1stAOS day1~day3/00_02 RecData/CAM/画像/20240703_1.jpg (sha256 identical)",capture K19; image #1 partial; original file 20240703_1.jpg,7b736ee58d78698102d2f7e5fb4f531d8862960069eac8741f1de81eaf467653
